bar,bars_held,base_trade_entry_bar,base_trade_exit_bar,base_trade_pnl,base_trade_top20_winner,base_trade_winner,base_trade_worst20_loser,close,current_return,entry_bar,entry_price,lower_shadow_ratio_2h,macd_hist_2h,macd_hist_4h,oi_change_2h,oi_change_4h,reasons,side,time,upper_shadow_ratio_2h,variant,volume_ratio_1h,volume_ratio_2h
652643,224,652419,653371,140704.73586541507,True,True,False,3141.68,0.02004721485330241,652419,3079.935864,0.054435483870963676,10.946993140260728,7.091173714324507,-0.004027678902946086,0.0003383440045741093,1h_bearish_loose_engulf+oi_flush,long,2025-12-08 12:00:00,0.3551747311827986,1h_loose_engulf_v2p0_oi0,2.9568996595233323,1.9396477719102
654203,832,653371,654541,108124.89278371586,True,True,False,3115.5,0.05358798844487245,653371,3282.453378,0.8651008732309541,4.706546106262717,-13.588272405295504,0.000487364242541366,-0.0008108029464987121,1h_bullish_loose_engulf+oi_flush,short,2025-12-13 22:00:00,0.0,1h_loose_engulf_v2p0_oi0,4.913383689900041,1.140633221143005
658667,1083,657584,661320,153802.9006437799,True,True,False,2979.05,0.004114389932801554,657584,2966.84325,0.30382775119617605,7.137171762223039,10.511759890217768,-0.018369598690558542,0.008668404805941776,1h_bearish_loose_engulf+oi_flush,long,2025-12-29 10:00:00,0.15917065390749677,1h_loose_engulf_v2p0_oi0,13.632241442767759,5.230799569738257
661883,563,661320,662399,50802.65100579942,False,True,False,3102.28,0.023674435576414687,661320,3175.724728,0.5175151798225129,1.106681450775298,-13.372297873325214,-0.0036271840982735615,-0.006320791805790704,1h_bullish_loose_engulf+oi_flush,short,2026-01-09 14:00:00,0.1929005137785933,1h_loose_engulf_v2p0_oi0,2.8788002726653037,1.3059801555376775
662459,60,662399,663918,138377.42174652172,True,True,False,3111.83,0.001515454192277721,662399,3107.1213,0.1877358490565848,4.061277898644722,1.5318834045715448,-0.005016049217148377,0.0008683251605199338,1h_bearish_loose_engulf+oi_flush,long,2026-01-11 14:00:00,0.53490566037737,1h_loose_engulf_v2p0_oi0,2.019530263490193,0.46868856040195156
667679,151,667528,670116,675483.4111797365,True,True,False,2837.45,0.036329019365979986,667528,2940.531776,0.1584626234132597,-18.77472285385863,-11.107940241032473,0.005133444877400306,-0.006050212025844659,1h_bullish_loose_engulf+oi_flush,short,2026-01-29 17:00:00,0.0401269393511992,1h_loose_engulf_v2p0_oi0,4.08089780070739,2.523833962386144
671519,854,670665,671977,62265.046605071984,False,True,False,1963.64,0.046723859770630094,670665,2055.38884,0.3498379015620423,-1.7421040745376928,-7.916687530642868,-0.011203358065627111,-0.014810498777488856,1h_bullish_loose_engulf+oi_flush,short,2026-02-12 01:00:00,0.036840554081933326,1h_loose_engulf_v2p0_oi0,2.862035825239584,1.1895199653217587
672239,262,671977,672526,19636.90608833218,False,True,False,2066.19,0.026830124580511816,671977,2012.20236,0.06129597197899447,9.482548936632178,19.36344164043599,0.009099558066721247,-0.00525118150676096,1h_bearish_loose_engulf+oi_flush,long,2026-02-14 13:00:00,0.2530647985989497,1h_loose_engulf_v2p0_oi0,2.04533998229646,0.5967109722206864
672815,289,672526,673329,5801.291542028077,False,True,False,2016.44,0.004778076213524773,672526,2026.074704,0.6580502215657306,-4.241101311250466,-10.332722904356626,0.0013418102125439813,-0.005529891589080127,1h_bullish_loose_engulf+oi_flush,short,2026-02-16 13:00:00,0.03323485967503198,1h_loose_engulf_v2p0_oi0,2.2650651600587044,1.1823621430043552
676307,344,675963,676425,-31531.253458942287,False,False,False,1895.46,0.03899636288816444,675963,1969.376046,0.49696816574027564,-6.893532606868028,-17.671568386508334,-0.02941882391174888,-0.029097747456106382,1h_bullish_loose_engulf+oi_flush,short,2026-02-28 16:00:00,0.46513390601313515,1h_loose_engulf_v2p0_oi0,2.2415198363855184,2.493727485127457
678311,353,677958,678745,107714.94338189252,True,True,False,1986.07,0.032974470184837346,677958,2051.559606,0.1460973982655139,-1.7520622209519345,-15.22034496720753,-0.0017120450561968203,0.005003232964923887,1h_bullish_loose_engulf+oi_flush,short,2026-03-07 15:00:00,0.0,1h_loose_engulf_v2p0_oi0,2.4438936067541315,0.401874698051091
679259,514,678745,680265,138375.05150027433,True,True,False,2027.08,0.0227259568170739,678745,1982.0363280000001,0.28246983676366283,-0.27390130807308566,10.601345798878251,-0.009354057755121659,-0.019553848638309557,1h_bearish_loose_engulf+oi_flush,long,2026-03-10 22:00:00,0.1863023420865858,1h_loose_engulf_v2p0_oi0,2.1434305102777316,1.7603605383489085
681551,114,681437,682873,206137.004997788,True,True,False,2192.46,0.045406304333944325,681437,2292.011506,0.15851489550911751,-22.259651126925792,-20.363763189572524,-0.006947621086972666,-0.0015167775943771833,1h_bullish_loose_engulf+oi_flush,short,2026-03-18 21:00:00,0.08359270787015922,1h_loose_engulf_v2p0_oi0,2.209832316609596,2.714100305535259
684047,382,683665,684789,175497.21646333812,True,True,False,1991.89,0.07444280557661309,683665,2140.17188,0.12432432432432639,-6.026060228891453,-13.775913249927836,-0.0249556375742519,-0.03770111628336792,1h_bullish_loose_engulf+oi_flush,short,2026-03-27 13:00:00,0.0,1h_loose_engulf_v2p0_oi0,2.584384898378073,5.266606227081445
684923,134,684789,685646,78668.204007864,False,True,False,2063.09,0.011785968413949854,684789,2039.05773,0.1265356265356321,9.399339436219828,11.339023351549976,-0.01466903757894622,-0.002553255518002562,1h_bearish_loose_engulf+oi_flush,long,2026-03-30 14:00:00,0.42014742014742784,1h_loose_engulf_v2p0_oi0,9.452767565359476,7.978226808305657
685847,201,685646,686759,-10664.777364131529,False,False,False,2057.49,0.011491521222460443,685646,2081.13369,0.0,-9.771515905258433,-6.537345689880457,-0.012233793584257247,-0.02448173793464392,1h_bullish_loose_engulf+oi_flush,short,2026-04-02 19:00:00,0.6242695084221349,1h_loose_engulf_v2p0_oi0,5.850803227447844,1.3753750887386877
686975,216,686759,687192,3790.1846076501533,False,True,False,2131.52,0.021465545026267074,686759,2086.727262,0.012710408794240605,8.362957906249687,12.613035463921953,-0.012855879312057672,0.004919893979086654,1h_bearish_loose_engulf+oi_flush,long,2026-04-06 17:00:00,0.13844039848848258,1h_loose_engulf_v2p0_oi0,2.4209999374256927,4.590322926407374
688487,75,688412,689818,51064.37563137896,False,True,False,2287.6,0.009700186513905251,688412,2265.623034,0.5602140945584257,5.242080910511916,3.7188198343958483,-0.00225020869144521,-0.016092165091227018,1h_bearish_loose_engulf+oi_flush,long,2026-04-11 23:00:00,0.09054415700268481,1h_loose_engulf_v2p0_oi0,5.891526575611413,1.8623065457021404
694835,824,694011,695708,72878.66758759832,False,True,False,2320.04,0.014443631139945845,694011,2287.00731,0.08243727598565807,0.8533705008139183,3.696209996799851,-0.00024417031345014273,4.910347090381073e-05,1h_bearish_loose_engulf+oi_flush,long,2026-05-04 00:00:00,0.4726062467997968,1h_loose_engulf_v2p0_oi0,2.0094925593070774,5.715791821259859
695939,231,695708,696325,21159.40111688059,False,True,False,2298.85,0.01607009939752513,695708,2335.7927480000003,0.6705959397511325,-5.934579015765706,-10.691729578598988,-0.008332072442635563,0.006444082353421532,1h_bullish_loose_engulf+oi_flush,short,2026-05-07 20:00:00,0.12508185985594705,1h_loose_engulf_v2p0_oi0,12.963269695490139,4.776589877236749
696791,466,696325,697026,-21440.91279254062,False,False,False,2353.17,0.013469912988105959,696325,2321.8942859999997,0.24963396778915745,3.645252910908539,4.268045653908618,-0.0031845947040686218,-0.01211385004373422,1h_bearish_loose_engulf+oi_flush,long,2026-05-10 19:00:00,0.05417276720351515,1h_loose_engulf_v2p0_oi0,7.047637632021854,12.77155673072383
701411,1166,700245,702222,88887.55997676263,False,True,False,2074.08,0.010294120766797699,700245,2095.43083,0.5413223140495962,-3.9352692231148465,-1.281173172503891,-0.01637472453375033,0.006285761396442213,1h_bullish_loose_engulf+oi_flush,short,2026-05-26 20:00:00,0.4421487603305528,1h_loose_engulf_v2p0_oi0,5.276972444841789,4.111921482358913
703103,320,702783,704704,687331.854913211,True,True,False,1982.58,0.01182233049864334,702783,2006.018716,0.5188732394366218,-3.8024703592036158,-2.9549033231012274,0.004558756857512503,-0.010705956855185161,1h_bullish_loose_engulf+oi_flush,short,2026-06-01 17:00:00,0.24563380281689579,1h_loose_engulf_v2p0_oi0,3.9644421849066203,4.636432532569861
704783,79,704704,705375,99040.20316329226,False,True,False,1615.41,0.0035211334539644312,704704,1609.741884,0.5850965961361599,16.485701558028346,12.361347884617288,0.004167355352939328,-0.004951987408774117,1h_bearish_loose_engulf+oi_flush,long,2026-06-07 13:00:00,0.31278748850046495,1h_loose_engulf_v2p0_oi0,2.6791603237408967,0.08182982459614864
113290,3443,109847,136783,37135.1622576107,False,True,False,395.0,0.08120521216897725,109847,365.333052,0.1281588447653388,2.3632413913845127,1.8126290449742055,0.13601601782434591,-0.051258517941109916,1h_bearish_loose_engulf+oi_flush,long,2020-10-21 23:00:00,0.05054151624549252,1h_loose_engulf_v2p0_oiN0p5,3.61189164748438,10.191240399672976
151444,455,150989,172818,71695.46912793306,False,True,False,1605.52,0.018126726927197856,150989,1576.9353239999998,0.07913802712242238,6.915002225938,13.785039894367316,-0.009402807337354768,-0.02175012962237044,1h_bearish_loose_engulf+oi_flush,long,2021-03-03 14:00:00,0.9000557310050137,1h_loose_engulf_v2p0_oiN0p5,4.223717790030381,2.212807687485675
189943,455,189488,192080,-3721.374003860561,False,False,False,1922.73,0.010210195919343912,189488,1942.36145,0.8096044002538607,-0.014651741880980396,4.044055586631288,-0.04529073794493621,-0.006037855616660481,1h_bullish_loose_engulf+oi_flush,short,2021-07-15 14:00:00,0.0,1h_loose_engulf_v2p0_oiN0p5,2.132880918087543,1.3669603216357626
192979,323,192656,209936,34274.426910554714,False,True,False,2295.79,0.05167874761206548,192656,2182.9765079999997,0.007191149354640897,4.321893517753303,-3.098281077144563,-0.04968191862288085,-0.06775193852691774,1h_bearish_loose_engulf+oi_flush,long,2021-07-26 03:00:00,0.19231714812538414,1h_loose_engulf_v2p0_oiN0p5,6.26971034832511,11.723181649779383
213571,1043,212528,231248,31590.289119135792,False,True,False,3425.06,0.03630768822630581,212528,3305.06088,0.23461538461539197,4.815607222637588,-10.977197671689368,-0.009279631249333398,-0.013110759866212573,1h_bearish_loose_engulf+oi_flush,long,2021-10-05 15:00:00,0.2754437869822454,1h_loose_engulf_v2p0_oiN0p5,2.4231201402736615,0.7847922874221007
240667,203,240464,246224,39124.28035168933,False,True,False,3203.79,0.06329645451168786,240464,3406.5785480000004,0.526869940965247,-10.803511944429601,-40.63622422766329,-0.029678057463631946,-0.015861964069060486,1h_bullish_loose_engulf+oi_flush,short,2022-01-07 17:00:00,0.35359990262309005,1h_loose_engulf_v2p0_oiN0p5,4.50666669995833,3.3553011110224817
248695,104,248591,249284,11417.843141022488,False,True,False,2770.81,0.006560551126458147,248591,2752.75044,0.08218884120171534,20.37573201182889,7.0457521167607915,-0.01849682954544174,0.028014276674103167,1h_bearish_loose_engulf+oi_flush,long,2022-02-04 14:00:00,0.22607296137338787,1h_loose_engulf_v2p0_oiN0p5,2.8779313826790314,1.1935495580044462
261841,42,261799,266378,9453.885492086352,False,True,False,2991.74,0.009334219109179198,261799,2964.072696,0.13926746166950507,9.984521855384946,-1.7483275702509218,-0.026692471639915283,-0.01734407696731899,1h_bearish_loose_engulf+oi_flush,long,2022-03-22 06:00:00,0.5748154457694457,1h_loose_engulf_v2p0_oiN0p5,3.5230440317688108,3.1414188114040087
274909,808,274101,277466,25933.17423582128,False,True,False,2697.24,0.024186721982471182,274101,2762.4773940000005,0.41075821963766485,-14.167199379495337,-20.012879141001008,-0.024285413928172184,-0.019130378531809433,1h_bullish_loose_engulf+oi_flush,short,2022-05-06 15:00:00,0.42059941847461524,1h_loose_engulf_v2p0_oiN0p5,2.8521514093013103,3.3715394362948454
277597,131,277466,278340,-5619.723724207841,False,False,False,2131.48,0.019906477866123984,277466,2089.877892,0.0825150227172747,14.560884428448155,25.253054385873497,0.01658412022382505,-0.012502887429591159,1h_bearish_loose_engulf+oi_flush,long,2022-05-15 23:00:00,0.07562655723289327,1h_loose_engulf_v2p0_oiN0p5,2.6094830774741387,3.302448887182748
278509,169,278340,278781,-3047.8929082214745,False,False,False,1948.02,0.02770480898553407,278340,2001.989522,0.0879494655004886,-14.383355000839114,-9.147911274337833,-0.010487361066287781,-0.011149511689165337,1h_bullish_loose_engulf+oi_flush,short,2022-05-19 03:00:00,0.8746355685131177,1h_loose_engulf_v2p0_oiN0p5,2.628636719067636,1.4301610574261636
281941,280,281661,282267,5789.827658736322,False,True,False,1992.82,0.08523828016147705,281661,1836.297186,0.2770795930580501,13.010401155616783,26.19927961056114,0.05149397140207723,-0.047199029819426364,1h_bearish_loose_engulf+oi_flush,long,2022-05-31 01:00:00,0.2896469180131622,1h_loose_engulf_v2p0_oiN0p5,5.1742165097878745,2.399250629444247
285265,1313,283952,286538,43704.53024715526,False,True,False,1568.02,0.13545990739914027,283952,1780.423844,0.5075560187597697,-12.578683350658103,-17.926941011391726,0.026828848211196243,-0.013621660523986057,1h_bullish_loose_engulf+oi_flush,short,2022-06-11 14:00:00,0.06253256904638052,1h_loose_engulf_v2p0_oiN0p5,2.6671994246052453,5.284161360372452
291349,1479,289870,291864,16756.747354300227,False,True,False,1062.1,0.1231629507579326,289870,1192.91137,0.44691780821918736,2.1389664999349662,3.1984557413984973,-0.01611254206436674,-0.03478188666665827,1h_bullish_loose_engulf+oi_flush,short,2022-07-02 17:00:00,0.4965753424657436,1h_loose_engulf_v2p0_oiN0p5,2.382300640898221,0.8868858874379598
295873,1410,294463,296666,87236.47471089859,False,True,False,1472.0,0.3383887549842457,294463,1099.829922,0.1823404898699723,7.421609375683595,11.311689020083847,-0.01765688844904645,-0.04424313980866179,1h_bearish_loose_engulf+oi_flush,long,2022-07-18 10:00:00,0.7411551254913831,1h_loose_engulf_v2p0_oiN0p5,3.289019657347593,3.7047755290798157
301093,584,300509,302229,4914.057706488122,False,True,False,1683.31,0.0012394655919996111,300509,1681.2261780000001,0.0026210299105742466,9.466663016047516,7.814666626179087,-0.021360652231918298,-0.01438408754776277,1h_bearish_loose_engulf+oi_flush,long,2022-08-05 13:00:00,0.0457909343200745,1h_loose_engulf_v2p0_oiN0p5,4.147538821588633,1.7065388141339473
303805,74,303731,304463,5268.834124774468,False,True,False,1937.41,0.01081766275594731,303731,1958.368248,0.0,-12.27214445870877,-8.161894606314931,-0.011954379829755113,-0.02865302641690959,1h_bullish_loose_engulf+oi_flush,short,2022-08-14 23:00:00,0.8504213483146071,1h_loose_engulf_v2p0_oiN0p5,3.568661299926322,1.0218116661287544
308161,142,308019,308891,1812.9776975369896,False,True,False,1527.12,0.011021697605293035,308019,1510.4720340000001,0.13473423980222432,12.143794851465163,12.118155236726494,-0.0057220131317395895,0.0019950559523462807,1h_bearish_loose_engulf+oi_flush,long,2022-08-30 02:00:00,0.1652245570663368,1h_loose_engulf_v2p0_oiN0p5,3.6196887903286803,2.895350011335808
310177,455,309722,310395,-2851.127027264738,False,False,False,1638.81,0.041046524219948255,309722,1574.194776,0.0,6.351659772960103,4.740481034349565,-0.05276578207371285,-0.03670873861702795,1h_bearish_loose_engulf+oi_flush,long,2022-09-06 02:00:00,0.62801024765158,1h_loose_engulf_v2p0_oiN0p5,3.179849980685649,5.7102988981784
314701,1470,313231,315107,12645.135390775773,False,True,False,1372.2,0.03701016324150985,313231,1422.985346,0.21488147497805038,1.9861152420429864,6.4172605873652415,-0.02012627453059579,-0.032685158785304314,1h_bullish_loose_engulf+oi_flush,short,2022-09-21 19:00:00,0.6736172080772628,1h_loose_engulf_v2p0_oiN0p5,29.27344034063126,13.59365452942772
317941,387,317554,318102,-1585.5335684196907,False,False,False,1283.21,0.019278495335915524,317554,1307.948358,0.0687551982256725,-2.4028814070662694,-4.563414642181215,-0.006257639925285163,-0.020410827081742022,1h_bullish_loose_engulf+oi_flush,short,2022-10-03 01:00:00,0.2387025228721954,1h_loose_engulf_v2p0_oiN0p5,3.645070662796767,5.345206577122574
321937,29,321908,322432,1821.3641402574722,False,True,False,1300.98,0.004734978664128642,321908,1294.848918,0.42012847965738687,2.5440260862228645,1.1110704125224995,-0.0538622851663495,-0.04696237982341134,1h_bearish_loose_engulf+oi_flush,long,2022-10-16 22:00:00,0.12633832976445641,1h_loose_engulf_v2p0_oiN0p5,7.413725971218029,5.525921791005489
324505,1508,322997,325224,33405.54589574665,False,True,False,1474.88,0.12668674871514196,322997,1309.0417559999999,0.05902319441825591,12.955512767550433,10.756350987147037,-0.09886515698613252,-0.09046878385592305,1h_bearish_loose_engulf+oi_flush,long,2022-10-25 20:00:00,0.8936451065434641,1h_loose_engulf_v2p0_oiN0p5,19.93403829287263,12.85076506393515
328489,745,327744,329053,46202.53407956901,False,True,False,1488.75,0.08706381998320745,327744,1618.366262,0.6982477903550933,-8.283758138362678,-14.975224123206253,-0.01023485737159302,-0.021605835354376213,1h_bullish_loose_engulf+oi_flush,short,2022-11-08 16:00:00,0.0,1h_loose_engulf_v2p0_oiN0p5,3.2718617332680395,3.9086179685122895
331753,23,331730,332258,-29656.570866496942,False,False,False,1219.5,0.001672786160468842,331730,1217.463444,0.0587889476778366,1.4841528398672161,2.929893608942635,-0.005979108983949932,-0.00033186963335551933,1h_bearish_loose_engulf+oi_flush,long,2022-11-20 00:00:00,0.8071722516166976,1h_loose_engulf_v2p0_oiN0p5,3.9625898240940565,5.577380259602165
335089,448,334641,335631,7269.439055136987,False,True,False,1274.29,0.03579254880969085,334641,1230.2560019999999,0.17061448678338512,-2.607155231312639,5.607059045752656,-0.009862144204331624,-0.003541248144493525,1h_bearish_loose_engulf+oi_flush,long,2022-12-01 14:00:00,0.4867833848266396,1h_loose_engulf_v2p0_oiN0p5,5.93347990463955,2.5361732631433593
335845,214,335631,336080,-4439.522216757934,False,False,False,1263.97,0.0019198794275181452,335631,1266.39667,0.0,-3.6959123087640973,-6.432041148105283,0.0047927544589905224,-0.007989682989901103,1h_bullish_loose_engulf+oi_flush,short,2022-12-04 05:00:00,0.477611940298511,1h_loose_engulf_v2p0_oiN0p5,2.3870541832350294,0.2533624270276017
340093,1119,338974,340449,17807.43321719661,False,True,False,1191.11,0.08663438977088611,338974,1294.301088,0.2521440823327694,3.534365502209365,0.28259825188813537,-0.0015674203271941467,-0.01606492641630819,1h_bullish_loose_engulf+oi_flush,short,2022-12-18 23:00:00,0.5128644939965774,1h_loose_engulf_v2p0_oiN0p5,3.412257183471326,0.6458330623173094
345541,63,345478,355572,49025.1805000442,False,True,False,1265.87,0.005511231309526687,345478,1258.931736,0.1662337662337732,1.199560450192278,0.16024471069905388,-0.008644470511817492,0.0188841224312144,1h_bearish_loose_engulf+oi_flush,long,2023-01-06 21:00:00,0.30822510822510474,1h_loose_engulf_v2p0_oiN0p5,7.474267351803831,6.222719348989915
360755,4696,356059,362196,2902.577303465514,False,True,False,1604.79,0.03661937742120336,356059,1548.099558,0.08061420345490784,-3.3671401232521787,-0.027598551696931484,-0.0012239816766850264,-0.01217010151118203,1h_bearish_loose_engulf+oi_flush,long,2023-03-01 00:00:00,0.8368522072936628,1h_loose_engulf_v2p0_oiN0p5,2.0841969980603245,1.3939745577419338
363371,311,363060,364212,-8797.535740603402,False,False,False,1429.97,0.07157036581187026,363060,1532.313476,0.7813565744600243,-11.79501533401848,-9.170702143145297,-0.010030448624451349,0.02268872463439231,1h_bullish_loose_engulf+oi_flush,short,2023-03-10 02:00:00,0.0299355816597181,1h_loose_engulf_v2p0_oiN0p5,6.438087286963676,3.922211290113962
368135,3922,364213,381204,46971.89962416631,False,True,False,1764.89,0.11924663667365487,364213,1576.855308,0.2795516304347827,6.0193241967675615,-0.639391759352141,-0.0018244867776722185,-0.017124133496807303,1h_bearish_loose_engulf+oi_flush,long,2023-03-26 15:00:00,0.32846467391304535,1h_loose_engulf_v2p0_oiN0p5,3.383129399521147,1.914615257562954
396707,3407,393300,405972,-9777.285888807732,False,False,False,1966.96,0.041189073663107534,393300,1889.1477539999998,0.27454780361757075,2.1570103972362986,3.9612199986198533,-0.0012802085235552596,-0.006266334229882431,1h_bearish_loose_engulf+oi_flush,long,2023-07-03 20:00:00,0.5187338501291966,1h_loose_engulf_v2p0_oiN0p5,2.2054837371798923,1.8677273945609174
410507,791,409716,415082,8149.520137668995,False,True,False,1674.8,0.00767399211846187,409716,1687.652402,0.4313880126182965,4.2280615547754135,5.13902650758294,-0.0050318708468976014,0.0024743433543168436,1h_bullish_loose_engulf+oi_flush,short,2023-08-20 18:00:00,0.35094637223974945,1h_loose_engulf_v2p0_oiN0p5,2.789289593743211,0.6196104634195045
417719,218,417501,417955,-1808.0503501347266,False,False,False,1631.08,0.004796052440990239,417501,1623.294594,0.47154471544715,2.916463162434697,5.890228741767334,-0.011064535745158754,-0.022984964726481483,1h_bearish_loose_engulf+oi_flush,long,2023-09-14 19:00:00,0.08581752484191793,1h_loose_engulf_v2p0_oiN0p5,3.7000245964903358,2.9702505814501285
422687,2204,420483,422900,10642.110482847143,False,True,False,1724.88,0.08153870317174072,420483,1594.838904,0.01270604395604411,1.746411710478382,1.4290376143004977,-0.06693960503639484,-0.06587154321991973,1h_bearish_loose_engulf+oi_flush,long,2023-10-02 01:00:00,0.01717032967032967,1h_loose_engulf_v2p0_oiN0p5,5.740343781597573,9.671467073480803
424043,1143,422900,424061,-54.019986028957646,False,False,False,1647.37,0.003313990178284376,422900,1652.8293680000002,0.5444915254237283,3.753952775598303,0.6372363736286673,0.0009018679558874254,-0.008283273405231939,1h_bullish_loose_engulf+oi_flush,short,2023-10-06 18:00:00,0.11440677966102464,1h_loose_engulf_v2p0_oiN0p5,7.544914195652357,4.920916937047896
424907,391,424516,426094,13005.089737643139,False,True,False,1583.43,0.026931863107305,424516,1626.07472,0.8591370558375616,-5.155707826703083,-4.138981555026959,-0.03422714015021311,-0.028978284344563177,1h_bullish_loose_engulf+oi_flush,short,2023-10-09 18:00:00,0.09454314720812246,1h_loose_engulf_v2p0_oiN0p5,3.2964077938867855,6.942638614522463
426899,805,426094,427152,3213.8175412995042,False,True,False,1579.59,0.015212132328132233,426094,1555.921122,0.3891591382904705,2.1022903947972598,4.848268301394462,-0.04169122612261733,-0.0416014863831925,1h_bearish_loose_engulf+oi_flush,long,2023-10-16 16:00:00,0.540653231410712,1h_loose_engulf_v2p0_oiN0p5,4.2173768009956,17.16540646530305
428807,919,427888,455796,131352.1926257087,True,True,False,1682.49,0.0665577608682224,427888,1577.495436,0.4831050228310449,5.062651740851981,5.389153348887984,-0.016159258754122385,-0.01831007481758007,1h_bearish_loose_engulf+oi_flush,long,2023-10-23 07:00:00,0.505936073059376,1h_loose_engulf_v2p0_oiN0p5,3.09807815951467,1.3335207444195507
459803,263,459540,476244,176532.66314368136,True,True,False,2427.7,0.020996322335667283,459540,2377.7754600000003,0.08624938393297206,4.832360656122901,7.475329714267115,-0.007610872610216757,-0.01399896429429004,1h_bearish_loose_engulf+oi_flush,long,2024-02-07 22:00:00,0.775751601774286,1h_loose_engulf_v2p0_oiN0p5,2.139036748285053,4.156596156951396
477839,1019,476820,479124,-40958.31834407768,False,False,True,3431.44,0.021443774649988034,476820,3359.401746,0.7594451003541893,-13.43919263521187,-15.219452142472562,-0.0010632810098100132,-0.011444077142536258,1h_bearish_loose_engulf+oi_flush,long,2024-04-10 13:00:00,0.04840613931522631,1h_loose_engulf_v2p0_oiN0p5,4.233060752976704,0.09209218056077244
511475,671,510804,514048,45422.7901226714,False,True,False,2354.87,0.2704487007775376,510804,2991.741532,0.5841380198274762,-52.45467124616438,-55.90733369284979,0.0030556898743812066,-0.025250790233664944,1h_bullish_loose_engulf+oi_flush,short,2024-08-05 08:00:00,0.09231363460795759,1h_loose_engulf_v2p0_oiN0p5,2.1998220343696118,5.69466729876255
516743,117,516626,517456,14924.732541245874,False,True,False,2660.09,0.0026344595551950345,516626,2653.100514,0.2470719464584522,4.873391306547221,5.129293743770184,-0.008577755923055985,-0.007753675812999017,1h_bearish_loose_engulf+oi_flush,long,2024-08-23 15:00:00,0.31818181818182567,1h_loose_engulf_v2p0_oiN0p5,8.886793146554892,1.0629331489620888
518207,751,517456,518370,33383.91070741514,False,True,False,2510.43,0.08884262775699803,517456,2733.4631980000004,0.22609368950832112,1.154168649166209,-23.779786889942898,-0.019584887455659783,-0.013619819599842153,1h_bullish_loose_engulf+oi_flush,short,2024-08-28 17:00:00,0.608594657375148,1h_loose_engulf_v2p0_oiN0p5,3.105003347467083,4.93499307184452
523967,32,523935,525467,43638.76789338497,False,True,False,2371.55,0.011266360514118112,523935,2345.1289319999996,0.0,11.417851736752006,0.5110638612209542,-0.005471954264677725,-0.0077108825701215356,1h_bearish_loose_engulf+oi_flush,long,2024-09-17 17:00:00,0.11095489162273303,1h_loose_engulf_v2p0_oiN0p5,5.906602506714413,5.733612412072114
527555,247,527308,528850,49598.604560681444,False,True,False,2626.09,0.006869935150737305,527308,2644.1310679999997,0.5036544850498306,-4.741071061812699,-6.625359311541763,-0.003053008589715356,-0.01463217671182615,1h_bullish_loose_engulf+oi_flush,short,2024-09-30 04:00:00,0.13322259136211878,1h_loose_engulf_v2p0_oiN0p5,3.00961705377912,4.161635102193887
529235,385,528850,529800,3812.8622120580403,False,True,False,2408.65,0.0051834984145819885,528850,2396.22915,0.0,0.7933355694842208,11.12307074689275,-0.014583035722513293,-0.013695327188021689,1h_bearish_loose_engulf+oi_flush,long,2024-10-06 00:00:00,0.8580715059588361,1h_loose_engulf_v2p0_oiN0p5,3.471476334761258,2.0379490825294484
530879,83,530796,531435,5166.151034196257,False,True,False,2439.75,0.008284549388020146,530796,2419.7038439999997,0.3436763550667709,7.454625128266225,3.407645000936636,-0.02822503740346105,-0.029903194500494834,1h_bearish_loose_engulf+oi_flush,long,2024-10-11 17:00:00,0.1425765907305618,1h_loose_engulf_v2p0_oiN0p5,2.9776425038605283,1.6026812844884168
534299,450,533849,535544,25782.971014758397,False,True,False,2579.99,0.02508573754161847,533849,2644.710952,0.6705969049373582,-4.682681364954675,-12.923746685468126,-0.006415408997898164,-0.01319328943218312,1h_bullish_loose_engulf+oi_flush,short,2024-10-23 14:00:00,0.23618275607959982,1h_loose_engulf_v2p0_oiN0p5,2.247710991073823,1.6869082727133713
536963,362,536601,538173,26850.177959806402,False,True,False,2512.93,0.038452318210216774,536601,2609.557984,0.7261904761904772,-0.17868468888735478,-16.601650287717977,0.005469386955203603,-0.008029117576727529,1h_bullish_loose_engulf+oi_flush,short,2024-11-01 20:00:00,0.23031135531136293,1h_loose_engulf_v2p0_oiN0p5,2.0852388970361924,0.9108998940598934
539351,1178,538173,551988,223327.4877437217,True,True,False,3118.49,0.2545534542799317,538173,2485.7370479999995,0.43516308671440374,0.7867960215733518,8.683987627008534,-5.5317207608762686e-05,-0.010123330304230738,1h_bearish_loose_engulf+oi_flush,long,2024-11-10 03:00:00,0.3655529037390472,1h_loose_engulf_v2p0_oiN0p5,2.1100942404058323,1.178575339374774
555983,1115,554868,556884,-54210.935336000985,False,False,True,3676.11,0.06384285243327326,554868,3455.500962,0.0,0.03258771138026262,-0.42712004248206625,-0.0023538927751546312,-0.00953449309607246,1h_bearish_loose_engulf+oi_flush,long,2025-01-06 21:00:00,0.1232876712328794,1h_loose_engulf_v2p0_oiN0p5,2.153914873342333,5.079285819878123
563747,239,563508,566964,95432.27353813092,False,True,False,2975.63,0.048502631039477384,563508,3119.955884,0.8374614910659268,-18.834818985719096,-30.157214749202513,-0.0067838466631220395,-0.01635759596880093,1h_bullish_loose_engulf+oi_flush,short,2025-02-02 20:00:00,0.03314849044978498,1h_loose_engulf_v2p0_oiN0p5,2.0330989620701203,5.583661732433802
